CPU-Score	CPU-Cache L1	CPU-Socket	CPU-Cache L3	CPU-Cache L2	CPU-Samples	CPU-Process	CPU-Brand	CPU-Cores	CPU-Type	CPU-URL	CPU-Clock	CPU-Part Number	CPU-Codename	CPU-Multi	CPU-Price	CPU-TDP	CPU-Released	CPU-Name	GPU-L2 Cache	GPU-Shader Processing Units	GPU-Process	GPU-Samples	GPU-Website	GPU-Brand	GPU-Direct X	GPU-Release Price	GPU-TMUs	GPU-PSU	GPU-ROPs	GPU-Max Power	GPU-Texture Rate	GPU-Memory	GPU-GD RATING	GPU-BenchmarkURL	GPU-Core Speed	GPU-Name	GPU-Pixel Rate	GPU-Memory Bandwidth	GPU-Shader	GPU-Name2	GPU-Power Connector	GPU-Type	GPU-Architecture	GPU-Benchmark	GPU-Memory Speed	GPU-Open GL	GPU-Memory Bus	GPU-Memory Type	GAME-Rec-DX	GAME-Website	GAME-Theme	GAME-Min-DX	GAME-Rec-Ram	GAME-Min-CPU0	GAME-Release Date2	GAME-Min-CPU1	GAME-Release Date0	GAME-Release Date1	GAME-Min-GPU1	GAME-Min-GPU0	GAME-Name	GAME-Min-VRam	GAME-Rec-CPU1	GAME-Min-OS	GAME-Rec-CPU0	GAME-Rec-GPU1	GAME-Min-Ram	GAME-Rec-GPU0	GAME-Type	GAME-Rec-OS	GAME-Rec-VRam	GAME-Genre1	GAME-Genre0	Res-Height	Res-Width	FPS_Id	Game-Setting	FPS	Ram	
54.6	64	Intel Socket 1150	3072	256	6344	22	Intel	2	CPU-Config	http://cpu.userbenchmark.com/Intel-Core-i3-4150/Rating/2309	2900	BX80646I34150	Haswell	29	10780	35	May 2014	Core i3-4150	2048	640	28	79629	http://www.game-debate.com/hardware/index.php?gid=2062&graphics=GeForce%20GTX%20750%20Ti%20Zotac%202GB%20Edition	MSI	12		40	400 Watt  20 Amps	16	60	44	2048	6	http://gpu.userbenchmark.com/Nvidia-GTX-750-Ti/Rating/2187	1032	GeForce GTX 750 Ti Zotac 2GB Edition	18	86.4	5	MSI GTX 750 Ti 2GB Gaming	None 	GPU-Config	Maxwell GM107-400-A2 	22.4	1350	4.5	128	GDDR5	11	http://www.game-debate.com/games/index.php?g_id=23957&game=The%20Elder%20Scrolls%20V:%20Skyrim%20-%20Special%20Edition	Fantasy	11	8	Core i5-750 2.66GHz	Oct-28-2016	Phenom II X4 945	Oct-28-2016	Oct-28-2016	Radeon HD 7870	GeForce GTX 470	The Elder Scrolls V: Skyrim - Special Edition	1.25	FX-8320	Win 7 64	Core i5-2400 3.1GHz	Radeon R9 290	8	GeForce GTX 780	Game-Info	Win 7 64	3	RPG	Sandbox	1080	1920	23957-31	High	45	12	
48.2	64	Intel Socket 1150	3072	256	9809	22	Intel	2	CPU-Config	http://cpu.userbenchmark.com/Intel-Pentium-G3258/Rating/2434	3200	BX80646G3258	Haswell	32	486	54	Jun 2014	Pentium G3258	1024	1024	28	103842	http://www.game-debate.com/hardware/index.php?gid=2816&graphics=GeForce%20GTX%20960%20MSI%20OC%202GB%20Edition	MSI	12.1		64	400 Watt  29 Amps	32	120	79	2048	8	http://gpu.userbenchmark.com/Nvidia-GTX-960/Rating/3165	1176	GeForce GTX 960 MSI OC 2GB Edition	40	112.2	5	MSI GTX 960 2GB Gaming	1x 6-pin 	GPU-Config	Maxwell GM206-300-A1 	39.7	1753	4.5	128	GDDR5	11	http://www.game-debate.com/games/index.php?g_id=23957&game=The%20Elder%20Scrolls%20V:%20Skyrim%20-%20Special%20Edition	Fantasy	11	8	Core i5-750 2.66GHz	Oct-28-2016	Phenom II X4 945	Oct-28-2016	Oct-28-2016	Radeon HD 7870	GeForce GTX 470	The Elder Scrolls V: Skyrim - Special Edition	1.25	FX-8320	Win 7 64	Core i5-2400 3.1GHz	Radeon R9 290	8	GeForce GTX 780	Game-Info	Win 7 64	3	RPG	Sandbox	1080	1920	23957-32	High	60	8	
91.7	64	Intel Socket 1151	8192	256	154149	14	Intel	4	CPU-Config	http://cpu.userbenchmark.com/Intel-Core-i7-6700K/Rating/3502	4000	BX80662I76700K	Skylake	40	2430	95	Aug 2015	Core i7-6700K	3072	2816	28	67467	http://www.game-debate.com/hardware/index.php?gid=3141&graphics=GeForce%20GTX%20980%20Ti%20Asus%20DirectCU%20III%20OC%20Strix%20Gaming%206GB%20Edition	EVGA	12.1		176	750 Watt  50 Amps	96	375	232	6144	0	http://gpu.userbenchmark.com/Nvidia-GTX-980-Ti/Rating/3439	1216	GeForce GTX 980 Ti Asus DirectCU III OC Strix Gaming 6GB Edition	126	345.6	5	EVGA GTX 980 Ti 6GB Classified Gaming ACX 2.0+	2x 8-pin 	GPU-Config	Maxwell GM200-310-A1 	98.8	1800	4.5	384	GDDR5	11	http://www.game-debate.com/games/index.php?g_id=23957&game=The%20Elder%20Scrolls%20V:%20Skyrim%20-%20Special%20Edition	Fantasy	11	8	Core i5-750 2.66GHz	Oct-28-2016	Phenom II X4 945	Oct-28-2016	Oct-28-2016	Radeon HD 7870	GeForce GTX 470	The Elder Scrolls V: Skyrim - Special Edition	1.25	FX-8320	Win 7 64	Core i5-2400 3.1GHz	Radeon R9 290	8	GeForce GTX 780	Game-Info	Win 7 64	3	RPG	Sandbox	1080	1920	23957-33	Ultra	60	16	
45.7	64	Intel Socket 1155	3072	256	1001	22	Intel	2	CPU-Config	http://cpu.userbenchmark.com/SpeedTest/3090/IntelR-CoreTM-i3-3210-CPU---320GHz	3200		Ivy Bridge	32	3300	55	Jan 2013	Core i3-3210	2048	640	28	79629	http://www.game-debate.com/hardware/index.php?gid=2506&graphics=GeForce%20GTX%20750%20Ti%20MSI%20OC%20v1%202GB%20Edition	MSI	12		40	400 Watt  20 Amps	16	60	45	2048	6	http://gpu.userbenchmark.com/Nvidia-GTX-750-Ti/Rating/2187	1059	GeForce GTX 750 Ti MSI OC v1 2GB Edition	18	86.4	5	MSI GTX 750 Ti 2GB Gaming	None 	GPU-Config	Maxwell GM107-400-A2 	22.4	1350	4.5	128	GDDR5	11	http://www.game-debate.com/games/index.php?g_id=23957&game=The%20Elder%20Scrolls%20V:%20Skyrim%20-%20Special%20Edition	Fantasy	11	8	Core i5-750 2.66GHz	Oct-28-2016	Phenom II X4 945	Oct-28-2016	Oct-28-2016	Radeon HD 7870	GeForce GTX 470	The Elder Scrolls V: Skyrim - Special Edition	1.25	FX-8320	Win 7 64	Core i5-2400 3.1GHz	Radeon R9 290	8	GeForce GTX 780	Game-Info	Win 7 64	3	RPG	Sandbox	768	1366	23957-34	High	55	8	
52	384	AMD Socket AM3+	8192	8192	33216	32	AMD	4	CPU-Config	http://cpu.userbenchmark.com/AMD-FX-8320/Rating/1983	3200	FD8320FRHKBOX	Vishera	16	980	95	Sep 2014	FX-8320	512	960	40	10658	http://www.game-debate.com/hardware/index.php?gid=1056&graphics=Radeon%20HD%206850%20XFX	AMD	11		48	500 Watt	32		37	1024	6	http://gpu.userbenchmark.com/SpeedTest/7743/AMD-Radeon-HD-6800	775	Radeon HD 6850 XFX	25	128	5	HD 6850	None 	GPU-Config	Terascale 2 Barts Pro 	14.6	1000	4.3	256	GDDR5	11	http://www.game-debate.com/games/index.php?g_id=23957&game=The%20Elder%20Scrolls%20V:%20Skyrim%20-%20Special%20Edition	Fantasy	11	8	Core i5-750 2.66GHz	Oct-28-2016	Phenom II X4 945	Oct-28-2016	Oct-28-2016	Radeon HD 7870	GeForce GTX 470	The Elder Scrolls V: Skyrim - Special Edition	1.25	FX-8320	Win 7 64	Core i5-2400 3.1GHz	Radeon R9 290	8	GeForce GTX 780	Game-Info	Win 7 64	3	RPG	Sandbox	1080	1920	23957-35	Medium	30	8	
80	64	Intel Socket 1151	6144	256	18428	14	Intel	6	CPU-Config	http://cpu.userbenchmark.com/Intel-Core-i5-6600/Rating/3514	3500	BX80662I56600	Skylake	35	1595	95	Jul 2015	Core i5-6600	2048	640	28	79629	http://www.game-debate.com/hardware/index.php?gid=2064&graphics=GeForce%20GTX%20750%20Ti%20MSI%20Gaming%202GB%20Edition	MSI	12		40	400 Watt  20 Amps	16	60	47	2048	7	http://gpu.userbenchmark.com/Nvidia-GTX-750-Ti/Rating/2187	1085	GeForce GTX 750 Ti MSI Gaming 2GB Edition	19	86.4	5	MSI GTX 750 Ti 2GB Gaming	None 	GPU-Config	Maxwell GM107-400-A2 	22.4	1350	4.5	128	GDDR5	11	http://www.game-debate.com/games/index.php?g_id=23957&game=The%20Elder%20Scrolls%20V:%20Skyrim%20-%20Special%20Edition	Fantasy	11	8	Core i5-750 2.66GHz	Oct-28-2016	Phenom II X4 945	Oct-28-2016	Oct-28-2016	Radeon HD 7870	GeForce GTX 470	The Elder Scrolls V: Skyrim - Special Edition	1.25	FX-8320	Win 7 64	Core i5-2400 3.1GHz	Radeon R9 290	8	GeForce GTX 780	Game-Info	Win 7 64	3	RPG	Sandbox	1080	1920	23957-37	Medium	50	8	
80	64	Intel Socket 1151	6144	256	18428	14	Intel	6	CPU-Config	http://cpu.userbenchmark.com/Intel-Core-i5-6600/Rating/3514	3500	BX80662I56600	Skylake	35	1595	95	Jul 2015	Core i5-6600	2048	640	28	79629	http://www.game-debate.com/hardware/index.php?gid=2064&graphics=GeForce%20GTX%20750%20Ti%20MSI%20Gaming%202GB%20Edition	MSI	12		40	400 Watt  20 Amps	16	60	47	2048	7	http://gpu.userbenchmark.com/Nvidia-GTX-750-Ti/Rating/2187	1085	GeForce GTX 750 Ti MSI Gaming 2GB Edition	19	86.4	5	MSI GTX 750 Ti 2GB Gaming	None 	GPU-Config	Maxwell GM107-400-A2 	22.4	1350	4.5	128	GDDR5	11	http://www.game-debate.com/games/index.php?g_id=23957&game=The%20Elder%20Scrolls%20V:%20Skyrim%20-%20Special%20Edition	Fantasy	11	8	Core i5-750 2.66GHz	Oct-28-2016	Phenom II X4 945	Oct-28-2016	Oct-28-2016	Radeon HD 7870	GeForce GTX 470	The Elder Scrolls V: Skyrim - Special Edition	1.25	FX-8320	Win 7 64	Core i5-2400 3.1GHz	Radeon R9 290	8	GeForce GTX 780	Game-Info	Win 7 64	3	RPG	Sandbox	1080	1920	23957-38	Low	60	8	
47.7	288	AMD Socket AM3+	8192	6144	57468	32	AMD	2	CPU-Config	http://cpu.userbenchmark.com/AMD-FX-6300/Rating/1555	3500	FD6300WMHKBOX	Vishera	17.5	720	95	Oct 2012	FX-6300	2048	1280	16	62142	http://www.game-debate.com/hardware/index.php?gid=3675&graphics=GeForce%20GTX%201060%20Gigabyte%20Mini%20ITX%20OC%206GB	Gigabyte	12.1	292	80	400 Watt  27 Amps	48	120	140	6144	0	http://gpu.userbenchmark.com/Nvidia-GTX-1060-3GB/Rating/3646	1531	GeForce GTX 1060 Gigabyte Mini ITX OC 6GB	84	192.2	5	Gigabyte GTX 1060 3GB Mini ITX OC	1x 6-pin 	GPU-Config	Pascal P106-400-A1 	66.4	2002	4.5	192	GDDR5	11	http://www.game-debate.com/games/index.php?g_id=23957&game=The%20Elder%20Scrolls%20V:%20Skyrim%20-%20Special%20Edition	Fantasy	11	8	Core i5-750 2.66GHz	Oct-28-2016	Phenom II X4 945	Oct-28-2016	Oct-28-2016	Radeon HD 7870	GeForce GTX 470	The Elder Scrolls V: Skyrim - Special Edition	1.25	FX-8320	Win 7 64	Core i5-2400 3.1GHz	Radeon R9 290	8	GeForce GTX 780	Game-Info	Win 7 64	3	RPG	Sandbox	900	1366	23957-4	Ultra	60	8	
47.7	288	AMD Socket AM3+	8192	6144	57468	32	AMD	2	CPU-Config	http://cpu.userbenchmark.com/AMD-FX-6300/Rating/1555	3500	FD6300WMHKBOX	Vishera	17.5	720	95	Oct 2012	FX-6300	512		28	15194	http://www.game-debate.com/hardware/index.php?gid=1951&graphics=Radeon%20R9%20270%20Gigabyte%20WindForce%202X%20OC%20Edition	Asus	12		80	500 Watt	32	175	78	2048	7	http://gpu.userbenchmark.com/AMD-R9-270/Rating/3149	950	Radeon R9 270 Gigabyte WindForce 2X OC Edition	31	179.2	5	ASUS R9 270 2GB Direct CU II OC	None 	GPU-Config	GCN 1.1 Curacao PRO 	32	1400	4.4	256	GDDR5	11	http://www.game-debate.com/games/index.php?g_id=23957&game=The%20Elder%20Scrolls%20V:%20Skyrim%20-%20Special%20Edition	Fantasy	11	8	Core i5-750 2.66GHz	Oct-28-2016	Phenom II X4 945	Oct-28-2016	Oct-28-2016	Radeon HD 7870	GeForce GTX 470	The Elder Scrolls V: Skyrim - Special Edition	1.25	FX-8320	Win 7 64	Core i5-2400 3.1GHz	Radeon R9 290	8	GeForce GTX 780	Game-Info	Win 7 64	3	RPG	Sandbox	1080	1920	23957-45	High	53	8	
60.8	64	Intel Socket 1150	6144	256	4503	22	Intel	2	CPU-Config	http://cpu.userbenchmark.com/SpeedTest/1920/IntelR-CoreTM-i5-4430-CPU---300GHz	3000		Haswell	30	1290	84	Jun 2013	Core i5-4430	2048	1920	16	199237	http://www.game-debate.com/hardware/index.php?gid=3586&graphics=GeForce%20GTX%201070%20MSI%20Gaming%20X%208GB%20Edition	Nvidia	12.1	450	120	500 Watt  33 Amps	64	150	216	8192	0	http://gpu.userbenchmark.com/Nvidia-GTX-1070/Rating/3609	1607	GeForce GTX 1070 MSI Gaming X 8GB Edition	115	259.5	5	PNY GTX 1070 8GB Founders Edition	1x 6-pin + 1x 8-pin 	GPU-Config	Pascal P104-200-A1 	98.4	2027	4.5	256	GDDR5	11	http://www.game-debate.com/games/index.php?g_id=23957&game=The%20Elder%20Scrolls%20V:%20Skyrim%20-%20Special%20Edition	Fantasy	11	8	Core i5-750 2.66GHz	Oct-28-2016	Phenom II X4 945	Oct-28-2016	Oct-28-2016	Radeon HD 7870	GeForce GTX 470	The Elder Scrolls V: Skyrim - Special Edition	1.25	FX-8320	Win 7 64	Core i5-2400 3.1GHz	Radeon R9 290	8	GeForce GTX 780	Game-Info	Win 7 64	3	RPG	Sandbox	1080	1920	23957-46	Ultra	60	16	
86.8	64	Intel Socket 2011-3	15360	256	28312	22	Intel	6	CPU-Config	http://cpu.userbenchmark.com/Intel-Core-i7-5820K/Rating/2579	3300	BX80648I75820K	Haswell-E	33	2920	140	Sep 2014	Core i7-5820K	2048	3584	28	16523	http://www.game-debate.com/hardware/index.php?gid=3162&graphics=Radeon%20R9%20FURY%20Sapphire%20Tri-X%204GB%20Edition	Sapphire	12	559	224	750 Watt  50 Amps	64	375	224	4096	0	http://gpu.userbenchmark.com/AMD-RX-460/Rating/3641	1000	Radeon R9 FURY Sapphire Tri-X 4GB Edition	64	512	5	Sapphire RX 460 4GB Nitro	2x 8-pin 	GPU-Config	GCN 1.2 Fiji PRO 	28.3	500	4.5	4096	HBM-1	11	http://www.game-debate.com/games/index.php?g_id=23957&game=The%20Elder%20Scrolls%20V:%20Skyrim%20-%20Special%20Edition	Fantasy	11	8	Core i5-750 2.66GHz	Oct-28-2016	Phenom II X4 945	Oct-28-2016	Oct-28-2016	Radeon HD 7870	GeForce GTX 470	The Elder Scrolls V: Skyrim - Special Edition	1.25	FX-8320	Win 7 64	Core i5-2400 3.1GHz	Radeon R9 290	8	GeForce GTX 780	Game-Info	Win 7 64	3	RPG	Sandbox	1050	1680	23957-48	Ultra	60	16	
79.6	64	Intel Socket 1151	8192	256	40443	14	Intel	4	CPU-Config	http://cpu.userbenchmark.com/Intel-Core-i7-6700/Rating/3515	2800	BX80662I76700	Skylake	28	2430	35	Sep 2015	Core i7-6700	2048	1280	16	62142	http://www.game-debate.com/hardware/index.php?gid=3671&graphics=GeForce%20GTX%201060%20Asus%20Dual%20OC%206GB	Asus	12.1	279.99	80	400 Watt  27 Amps	48	120	143	6144	0	http://gpu.userbenchmark.com/Nvidia-GTX-1060-3GB/Rating/3646	1570	GeForce GTX 1060 Asus Dual OC 6GB	86	192.2		Asus GTX 1060 3GB Dual OC	1x 6-pin 	GPU-Config	Pascal P106-400-A1 	66.4	2002	4.5	192	GDDR5	11	http://www.game-debate.com/games/index.php?g_id=23957&game=The%20Elder%20Scrolls%20V:%20Skyrim%20-%20Special%20Edition	Fantasy	11	8	Core i5-750 2.66GHz	Oct-28-2016	Phenom II X4 945	Oct-28-2016	Oct-28-2016	Radeon HD 7870	GeForce GTX 470	The Elder Scrolls V: Skyrim - Special Edition	1.25	FX-8320	Win 7 64	Core i5-2400 3.1GHz	Radeon R9 290	8	GeForce GTX 780	Game-Info	Win 7 64	3	RPG	Sandbox	2160	3840	23957-5	Ultra	45	24	
79.6	64	Intel Socket 1151	8192	256	40443	14	Intel	4	CPU-Config	http://cpu.userbenchmark.com/Intel-Core-i7-6700/Rating/3515	2800	BX80662I76700	Skylake	28	2430	35	Sep 2015	Core i7-6700	2048	2304	14	70036	http://www.game-debate.com/hardware/index.php?gid=3749&graphics=Radeon%20RX%20480%20PowerColor%20Red%20Devil%208GB	PowerColor	12	270	144	500 Watt  33 Amps	32	150	192	8192	0	http://gpu.userbenchmark.com/AMD-RX-480/Rating/3634	1120	Radeon RX 480 PowerColor Red Devil 8GB	43	256	5	PowerColor RX 480 8GB Red Devil	1x 8-pin 	GPU-Config	GCN 1.3 Ellesmere XT 	64.5	2000	4.5	256	GDDR5	11	http://www.game-debate.com/games/index.php?g_id=23957&game=The%20Elder%20Scrolls%20V:%20Skyrim%20-%20Special%20Edition	Fantasy	11	8	Core i5-750 2.66GHz	Oct-28-2016	Phenom II X4 945	Oct-28-2016	Oct-28-2016	Radeon HD 7870	GeForce GTX 470	The Elder Scrolls V: Skyrim - Special Edition	1.25	FX-8320	Win 7 64	Core i5-2400 3.1GHz	Radeon R9 290	8	GeForce GTX 780	Game-Info	Win 7 64	3	RPG	Sandbox	1080	1920	23957-7	Ultra	84	16	
75.5	64	Intel BGA1364	4096	256	9393	22	Intel	4	CPU-Config	http://cpu.userbenchmark.com/SpeedTest/630/IntelR-CoreTM-i5-4670-CPU---340GHz	3000		Haswell	30	1590	65	Jun 2013	Core i5-4670	2048	2048	14	18393	http://www.game-debate.com/hardware/index.php?gid=3705&graphics=Radeon%20RX%20470%20GIGABYTE%20G1%204GB	Gigabyte	12	199	128	450 Watt  30 Amps	32	120	157	4096	0	http://gpu.userbenchmark.com/AMD-RX-470/Rating/3640	926	Radeon RX 470 GIGABYTE G1 4GB	39	211.2	5	Gigabyte RX 470 4GB G1 Gaming	1x 6-pin 	GPU-Config	GCN 1.3 Ellesmere PRO 	56.1	1650	4.5	256	GDDR5	11	http://www.game-debate.com/games/index.php?g_id=23957&game=The%20Elder%20Scrolls%20V:%20Skyrim%20-%20Special%20Edition	Fantasy	11	8	Core i5-750 2.66GHz	Oct-28-2016	Phenom II X4 945	Oct-28-2016	Oct-28-2016	Radeon HD 7870	GeForce GTX 470	The Elder Scrolls V: Skyrim - Special Edition	1.25	FX-8320	Win 7 64	Core i5-2400 3.1GHz	Radeon R9 290	8	GeForce GTX 780	Game-Info	Win 7 64	3	RPG	Sandbox	1080	1920	23957-8	Ultra	60	16	
52	384	AMD Socket AM3+	8192	8192	33216	32	AMD	4	CPU-Config	http://cpu.userbenchmark.com/AMD-FX-8320/Rating/1983	3200	FD8320FRHKBOX	Vishera	16	980	95	Sep 2014	FX-8320	1024	768	16	81473	http://www.game-debate.com/hardware/index.php?gid=3811&graphics=GeForce%20GTX%201050%20Ti%20Asus%20ROG%20Strix%20Gaming%20OC%204GB	EVGA	12.1		48	300 Watt  27 Amps	32	75	72	4096	9	http://gpu.userbenchmark.com/Nvidia-GTX-1050-Ti/Rating/3649	1392	GeForce GTX 1050 Ti Asus ROG Strix Gaming OC 4GB	48	112.1	5	EVGA GTX 1050 Ti 4GB Gaming Single Fan	1x 6-pin 	GPU-Config	Pascal P107 	39.1	1752	4.5	128	GDDR5	11	http://www.game-debate.com/games/index.php?g_id=23957&game=The%20Elder%20Scrolls%20V:%20Skyrim%20-%20Special%20Edition	Fantasy	11	8	Core i5-750 2.66GHz	Oct-28-2016	Phenom II X4 945	Oct-28-2016	Oct-28-2016	Radeon HD 7870	GeForce GTX 470	The Elder Scrolls V: Skyrim - Special Edition	1.25	FX-8320	Win 7 64	Core i5-2400 3.1GHz	Radeon R9 290	8	GeForce GTX 780	Game-Info	Win 7 64	3	RPG	Sandbox	1080	1920	23957-9	Ultra	60	16	
88	64	Intel Socket 1150	8192	256	105652	22	Intel	4	CPU-Config	http://cpu.userbenchmark.com/Intel-Core-i7-4790K/Rating/2384	4000	BX80646I74790K	Haswell	40	2799	88	May 2014	Core i7-4790K	2048	3328	28	215474	http://www.game-debate.com/hardware/index.php?gid=3194&graphics=GeForce%20GTX%20970%20EVGA%20FTW+%20ACX%202.0+%204GB%20Edition%20SLI	EVGA	12.1	779	104	600 Watt  42 Amps	56	300	284	8192	0	http://gpu.userbenchmark.com/Nvidia-GTX-970/Rating/2577	1216	GeForce GTX 970 EVGA FTW+ ACX 2.0+ 4GB Edition SLI	153	448.8	5	EVGA GTX 970 4GB FTW+ GAMING ACX 2.0+ w/BP	2x 8-pin 	GPU-Config	Maxwell GM204-200-A1 (x2) 	64.6	1753	4.5	256	GDDR5	9	http://www.game-debate.com/games/index.php?g_id=23157&game=VRC%20PRO		9	4	Core 2 Duo E4600 2.4GHz	Mar-24-2015	Athlon 64 X2 Dual Core 5000+	Mar-24-2015	Mar-24-2015	Radeon HD 3800 series	GeForce GT 720	VRC PRO	512	Phenom II X4 40	Win Xp 32	Core i3-3240 3.4GHz	Radeon HD 6870	2	GeForce GTX 560	Game-Info	Win 7 64	1	Racing	Sim	1080	1920	23157-0	Ultra	200	16	
88	64	Intel Socket 1150	8192	256	105652	22	Intel	4	CPU-Config	http://cpu.userbenchmark.com/Intel-Core-i7-4790K/Rating/2384	4000	BX80646I74790K	Haswell	40	2799	88	May 2014	Core i7-4790K	1792	1664	28	215474	http://www.game-debate.com/hardware/index.php?gid=2481&graphics=GeForce%20GTX%20970%20EVGA%20ACX%202.0%204GB%20Edition	EVGA	12.1	329.99	104	500 Watt  30 Amps	56	148	123	4096	0	http://gpu.userbenchmark.com/Nvidia-GTX-970/Rating/2577	1050	GeForce GTX 970 EVGA ACX 2.0 4GB Edition	66	224.4	5	EVGA GTX 970 4GB SSC ACX 2.0+	2x 6-pin 	GPU-Config	Maxwell GM204-200-A1 	64.6	1753	4.5	256	GDDR5	11	http://www.game-debate.com/games/index.php?g_id=4446&game=Just%20Cause%203	Crime	11	8	Core i5-2500K 3.3GHz	Dec-01-2015	Phenom II X6 1075T	Dec-01-2015	Dec-01-2015	Radeon HD 7870	GeForce GTX 670	Just Cause 3	2	FX-8350	Win Vista 64	Core i7-3770 4-Core 3.4GHz	Radeon R9 290	6	GeForce GTX 780	Game-Info	Win 7 64	3	Action	Shooter	1080	1920	4446-0	Ultra	60	8	
89.2	64	Intel Socket 1151	6144	256	89081	14	Intel	6	CPU-Config	http://cpu.userbenchmark.com/Intel-Core-i5-6600K/Rating/3503	3500	BX80662I56600K	Skylake	35	1745	95	Jul 2015	Core i5-6600K	2048	2560	16	69892	http://www.game-debate.com/hardware/index.php?gid=3573&graphics=GeForce%20GTX%201080%20Asus%20ROG%20Strix%20Gaming%20OC%208GB%20Edition	Asus	12.1	829	160	500 Watt  33 Amps	64	300	310	8192	0	http://gpu.userbenchmark.com/Nvidia-GTX-1080-Ti/Rating/3918	1784	GeForce GTX 1080 Asus ROG Strix Gaming OC 8GB Edition	124	320.3	5	Asus GTX 1080 Ti 11GB ROG Strix OC	1x 6-pin + 1x 8-pin 	GPU-Config	Pascal P104-400-A1 	156	1251	4.5	256	GDDR5X	11	http://www.game-debate.com/games/index.php?g_id=4446&game=Just%20Cause%203	Crime	11	8	Core i5-2500K 3.3GHz	Dec-01-2015	Phenom II X6 1075T	Dec-01-2015	Dec-01-2015	Radeon HD 7870	GeForce GTX 670	Just Cause 3	2	FX-8350	Win Vista 64	Core i7-3770 4-Core 3.4GHz	Radeon R9 290	6	GeForce GTX 780	Game-Info	Win 7 64	3	Action	Shooter	1200	1920	4446-1	Ultra	70	16	
82.9	64	Intel Socket 1150	6144	256	58793	22	Intel	8	CPU-Config	http://cpu.userbenchmark.com/Intel-Core-i5-4690K/Rating/2432	3500	BX80646I54690K	Haswell	35	1715	88	Jun 2014	Core i5-4690K	2048	1280	16	62142	http://www.game-debate.com/hardware/index.php?gid=3540&graphics=GeForce%20GTX%201060	Nvidia	12.1	249	80	400 Watt  27 Amps	48	120	137	6144	0	http://gpu.userbenchmark.com/Nvidia-GTX-1060-3GB/Rating/3646	1506	GeForce GTX 1060	82	192.2	5	GTX 1060-3GB	1x 6-pin 	GPU-Config	Pascal P106-400-A1 	66.4	2002	4.5	192	GDDR5	11	http://www.game-debate.com/games/index.php?g_id=4446&game=Just%20Cause%203	Crime	11	8	Core i5-2500K 3.3GHz	Dec-01-2015	Phenom II X6 1075T	Dec-01-2015	Dec-01-2015	Radeon HD 7870	GeForce GTX 670	Just Cause 3	2	FX-8350	Win Vista 64	Core i7-3770 4-Core 3.4GHz	Radeon R9 290	6	GeForce GTX 780	Game-Info	Win 7 64	3	Action	Shooter	1080	1920	4446-12	Ultra	100	12	
71.6	64	Intel Socket 1155	8192	256	33010	32	Intel	4	CPU-Config	http://cpu.userbenchmark.com/Intel-Core-i7-2600K/Rating/621	3400	BX80623I72600K	Sandy Bridge	34	2260	95	Jan 2011	Core i7-2600K	512	1536	28	10502	http://www.game-debate.com/hardware/index.php?gid=1027&graphics=GeForce%20GTX%20680%20Gigabyte%20OC%20Edition	Nvidia	12		128	550 Watt	32		146	2048	9	http://gpu.userbenchmark.com/Nvidia-GTX-680/Rating/3148	1071	GeForce GTX 680 Gigabyte OC Edition	36	192.3	5	GTX 680	None 	GPU-Config	Kepler GK104-400-A2 	45.1	1502	4.5	256	GDDR5	11	http://www.game-debate.com/games/index.php?g_id=4446&game=Just%20Cause%203	Crime	11	8	Core i5-2500K 3.3GHz	Dec-01-2015	Phenom II X6 1075T	Dec-01-2015	Dec-01-2015	Radeon HD 7870	GeForce GTX 670	Just Cause 3	2	FX-8350	Win Vista 64	Core i7-3770 4-Core 3.4GHz	Radeon R9 290	6	GeForce GTX 780	Game-Info	Win 7 64	3	Action	Shooter	1080	1920	4446-13	Low	15	8	
91.7	64	Intel Socket 1151	8192	256	154149	14	Intel	4	CPU-Config	http://cpu.userbenchmark.com/Intel-Core-i7-6700K/Rating/3502	4000	BX80662I76700K	Skylake	40	2430	95	Aug 2015	Core i7-6700K	1792	1664	28	215474	http://www.game-debate.com/hardware/index.php?gid=2484&graphics=GeForce%20GTX%20970%20Asus%20Strix%20OC%204GB%20Edition	MSI	12.1		104	500 Watt  30 Amps	56	225	130	4096	0	http://gpu.userbenchmark.com/Nvidia-GTX-970/Rating/2577	1114	GeForce GTX 970 Asus Strix OC 4GB Edition	70	224.4	5	MSI GTX 970 4GB Gaming	2x 6-pin 	GPU-Config	Maxwell GM204-200-A1 	64.6	1753	4.5	256	GDDR5	11	http://www.game-debate.com/games/index.php?g_id=4446&game=Just%20Cause%203	Crime	11	8	Core i5-2500K 3.3GHz	Dec-01-2015	Phenom II X6 1075T	Dec-01-2015	Dec-01-2015	Radeon HD 7870	GeForce GTX 670	Just Cause 3	2	FX-8350	Win Vista 64	Core i7-3770 4-Core 3.4GHz	Radeon R9 290	6	GeForce GTX 780	Game-Info	Win 7 64	3	Action	Shooter	1080	1920	4446-14	Ultra	79	8	
